iata_code,name,city_name,country_code
ONH,Albert S Nader Regional Airport,Oneonta,US
ONI,Moanamani Airport,Moanamani,ID
ONJ,Odate Noshiro Airport,Kitaakita,JP
ONK,Olenyok Airport,Olenyok,RU
ONL,O'Neill Municipal Airport–John L Baker Field,O'Neill,US
ONM,Socorro Municipal Airport,Socorro,US
ONO,Ontario Municipal Airport,Oregon,US
ONP,Newport Municipal Airport,Newport,US
ONQ,Zonguldak Çaycuma Airport,Zonguldak,TR
ONT,Ontario International Airport,Ontario,US
ONU,Ono-i-Lau Airport,Ono-i-Lau,FJ
ONX,Enrique Adolfo Jimenez Airport,Colón,PA
ONY,Olney Municipal Airport,Olney,US
OOA,Oskaloosa Municipal Airport,Cedar,US
OOD,Koodaideri Mine Airport,Koodaideri Mine,AU
OOK,Toksook Bay Airport,Toksook Bay,US
OOL,Gold Coast Airport,Gold Coast,AU
OOM,Cooma Snowy Mountains Airport,Cooma,AU
OOT,Onotoa Airport,Onotoa,KI
OPA,Kópasker Airport,Kópasker,IS
OPB,Open Bay Airport,Maitanakunai,PG
OPF,Miami-Opa Locka Executive Airport,Miami,US
OPL,St Landry Parish Ahart Field,Opelousas,US
OPO,Francisco de Sá Carneiro Airport,Porto,PT
OPP,Salinópolis Airport,Salinópolis,BR
OPS,Presidente João Batista Figueiredo Airport,Sinop,BR
OPU,Balimo Airport,Balimo,PG
OPW,Opuwa Airport,Opuwa,NA
OQN,Kokand Airport,Kokand,UZ
ORA,Orán Airport,Orán,AR
ORB,Örebro Airport,Örebro,SE
ORC,Orocue Airport,Orocue,CO
ORD,Chicago O'Hare International Airport,Chicago,US
ORE,Orléans–Saint-Denis-de-l'Hôtel Airport,"Saint-Denis-de-l'Hôtel, Loiret",FR
ORF,Norfolk International Airport,Norfolk,US
ORG,Zorg en Hoop Airport,Paramaribo,SR
ORH,Worcester Regional Airport,Worcester,US
ORI,Port Lions Airport,Port Lions,US
ORJ,Orinduik Airport,Orinduik,GY
ORK,Cork International Airport,Cork,IE
ORL,Orlando Executive Airport,Orlando,US
ORM,Sywell Aerodrome,"Northampton, Northamptonshire",GB
ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,Es-Sénia,DZ
ORO,Yoro Airport,Yoro,HN
ORP,Orapa Airport,Orapa,BW
ORT,Northway Airport,Northway,US
ORU,Juan Mendoza International Airport,Oruro,BO
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,US
ORW,Ormara Airport,Ormara Raik,PK
ORX,Oriximiná Airport,Oriximiná,BR
ORY,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR
ORZ,H.E Alfredo Martinez (Tower Hill) Airstrip,Orange Walk,BZ
OSB,Grand Glaize Osage Beach Airport,Osage Beach,US
OSC,Oscoda Wurtsmith Airport,Oscoda,US
OSD,Åre Östersund Airport,Östersund,SE
OSE,Omora Airport,Omora,PG
OSG,Ossima Airport,Ossima,PG
OSH,Wittman Regional Airport,Oshkosh,US
OSI,Osijek Airport,Osijek(Klisa),HR
OSK,Oskarshamn Airport,Oskarshamn,SE
OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO
OSM,Mosul International Airport,Mosul,IQ
OSN,Osan Air Base,Pyeongtaek,KR
OSR,Leoš Janáček Airport Ostrava,Mošnov,CZ
OSS,Osh International Airport,Osh,KG
OST,Ostend-Bruges International Airport,Oostende,BE
OSU,The Ohio State University Airport - Don Scott Field,Columbus,US
OSW,Orsk Airport,Orsk,RU
OSX,Kosciusko Attala County Airport,Kosciusko,US
OSY,Namsos Airport,Namsos,NO
OTC,Bol-Berim Airport,Bol,TD
OTD,Raul Arias Espinoza Airport,Contadora Island,PA
OTG,Worthington Municipal Airport,Worthington,US
OTH,Southwest Oregon Regional Airport,North Bend,US
OTI,Pitu Airport,Gotalalamo-Morotai Island,ID
OTJ,Otjiwarongo Airport,Otjiwarongo,NA
OTK,Tillamook Airport,Tillamook,US
OTL,Boutilimit Airport,Boutilimit,MR
OTM,Ottumwa Regional Airport,Ottumwa,US
OTN,Ed-Air Airport,Oaktown,US
OTO,Otog Banner Wulan Airport,Wulan,CN
OTP,Bucharest Henri Coandă International Airport,Otopeni,RO
OTQ,Otog Front Banner Oljoq Airport,Otog Front Banner,CN
OTR,Coto 47 Airport,Corredores,CR
OTS,Anacortes Airport,Anacortes,US
OTT,Andre Maggi Airport,Cotriguaçu,BR
OTU,Otu Airport,Remedios,CO
OTZ,Ralph Wien Memorial Airport,Kotzebue,US
OUA,Ouagadougou Thomas Sankara International Airport,Ouagadougou,BF
OUD,Oujda Angads Airport,Ahl Angad,MA
OUG,Ouahigouya Airport,Ouahigouya,BF
OUH,Oudtshoorn Airport,Oudtshoorn,ZA
OUI,Ouessant Airport,Ushant,FR
OUL,Oulu Airport,Oulu / Oulunsalo,FI
OUM,Oum Hadjer Airport,Oum Hadjer,TD
OUN,University of Oklahoma Westheimer Airport,Norman,US
OUR,Batouri Airport,Batouri,CM
OUS,Jornalista Benedito Pimentel Airport,Ourinhos,BR
OUT,Bousso Airport,Bousso,TD
OUZ,Tazadit Airport,Zouérate,MR
OVA,Bekily Airport,Bekily,MG
OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,RU
OVD,Asturias Airport,Ranón,ES
OVE,Oroville Municipal Airport,Oroville,US
OVG,Overberg Airport,Overberg,ZA
OVL,El Tuqui Airport,Ovalle,CL
OVR,Olavarria Airport,Olavarria,AR
OVS,Sovetskiy Airport,Sovetskiy,RU
OWA,Owatonna Degner Regional Airport,Owatonna,US
OWB,Owensboro Daviess County Airport,Owensboro,US
OWD,Norwood Memorial Airport,Norwood,US
OWK,Central Maine/Norridgewock Airport,Norridgewock,US
OXB,Osvaldo Vieira International Airport,Bissau,GW
OXC,Waterbury Oxford Airport,Oxford,US
OXD,Miami University Airport,Oxford,US
OXF,London Oxford Airport,"Kidlington, Oxfordshire",GB
OXO,Orientos Airport,Orientos,AU
OXR,Oxnard Airport,Oxnard,US
OYA,Goya Airport,Goya,AR
OYC,Camopi Airport,Camopi,GF
OYE,Oyem Airport,Oyem,GA
OYG,Moyo Airport,Moyo,UG
OYK,Oiapoque Airport,Oiapoque,BR
OYL,Moyale Airport,Moyale (Lower),KE
OYN,Ouyen Airport,Ouyen,AU
OYO,Tres Arroyos Airport,Tres Arroyos,AR
OYP,Saint-Georges-de-l'Oyapock Airport,Saint-Georges-de-l'Oyapock,GF
OZA,Ozona Municipal Airport,Ozona,US
OZC,Labo Airport,Ozamiz,PH
OZG,Zagora Airport,Zagora,MA
OZH,Zaporizhzhia International Airport,Zaporizhia,UA
OZP,Moron Air Base,Morón,ES
OZR,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,US
OZZ,Ouarzazate International Airport,Ouarzazate,MA
PAA,Hpa-N Airport,Hpa-N,MM
PAB,Bilaspur Airport,Bilaspur,IN
PAC,Marcos A. Gelabert International Airport,Albrook,PA
PAD,Paderborn Lippstadt Airport,Büren,DE
PAE,Seattle Paine Field International Airport,Everett,US
PAF,Pakuba Airport,Pakuba,UG
PAG,Pagadian Airport,Pagadian,PH
PAH,Barkley Regional Airport,Paducah,US
PAJ,Parachinar Airport,Parachinar,PK
PAK,Port Allen Airport,Hanapepe,US
PAL,German Olano Air Base,La Dorada,CO
PAM,Tyndall Air Force Base,Panama City,US
PAO,Palo Alto Airport,Palo Alto,US
PAP,Toussaint Louverture International Airport,Port-au-Prince,HT
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,US
PAS,Paros National Airport,Paros,GR
PAT,Jay Prakash Narayan Airport,Patna,IN
PAU,Pauk Airport,Pauk,MM
PAV,Paulo Afonso Airport,Paulo Afonso,BR
PAW,Pambwa Airstrip,Pambwa Station,PG
PAX,Port-de-Paix Airport,Port-de-Paix,HT
PAY,Pamol Airport,Pamol,MY
PAZ,El Tajín National Airport,Poza Rica,MX
PBA,Fábio Perini Airport,Cairu,BR
PBB,Paranaíba Airport,Paranaíba,BR
PBC,Hermanos Serdán International Airport,Puebla,MX
PBD,Porbandar Airport,Porbandar,IN
PBE,Puerto Berrio Airport,Puerto Berrio,CO
PBF,"Pine Bluff Regional Airport, Grider Field",Pine Bluff,US
PBG,Plattsburgh International Airport,Plattsburgh,US
PBH,Paro International Airport,Paro,BT
PBI,Palm Beach International Airport,West Palm Beach,US
PBJ,Tavie Airport,Paama Island,VU
PBL,General Bartolome Salom International Airport,Puerto Cabello,VE
PBM,Johan Adolf Pengel International Airport,Paramaribo,SR
PBN,Porto Amboim Airport,Port Amboim,AO
PBO,Paraburdoo Airport,Paraburdoo,AU
PBP,Islita Airport,Nandayure,CR
PBQ,Pimenta Bueno Airport,Pimenta Bueno,BR
PBR,Puerto Barrios Airport,Puerto Barrios,GT
PBT,Aeródromo de Puerto Leda,Puerto Leda,PY
PBU,Putao Airport,Putao,MM
PBX,Fazenda Piraguassu Airport,Porto Alegre do Norte,BR
PBZ,Plettenberg Bay Airport,Plettenberg Bay,ZA
PCA,Portage Creek Airport,Portage Creek,US
PCB,Pondok Cabe Air Base,Jakarta,ID
PCC,Puerto Rico Airport,Puerto Rico,CO
PCD,Prairie Du Chien Municipal Airport,Prairie du Chien,US
PCF,Potchefstroom Airport,Potchefstroom,ZA
PCG,Paso Caballos Airport,Paso Caballos,GT
PCH,Palacios Airport,Palacios,HN
PCJ,Puerto La Victoria Airport,Puerto La Victoria,PY
PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,PE
PCM,Playa del Carmen National Airport,Playa del Carmen,MX
PCN,Picton Aerodrome,Koromiko,NZ
PCO,Punta Colorada Airport,La Ribera,MX
PCP,Principe Airport,São Tomé & Príncipe,ST
PCQ,Boun Neau Airport,Phongsaly,LA
PCR,German Olano Airport,Puerto Carreño,CO
PCS,Picos Airport,Picos,BR
PCT,Princeton Airport,Princeton/Rocky Hill,US
PCU,Poplarville Pearl River County Airport,Poplarville,US
PCV,Punta Chivato Airport,Mulegé,MX
PDA,Obando Cesar Gaviria Trujillo Airport,Puerto Inírida,CO
PDB,Pedro Bay Airport,Pedro Bay,US
PDC,Mueo Airport,Népoui,NC
PDD,Ponta do Ouro Airport,Ponta do Ouro,MZ
PDF,Prado Airport,Prado,BR
PDG,Minangkabau International Airport,Padang (Katapiang),ID
PDI,Pindiu Airport,Pindiu,PG
PDK,DeKalb Peachtree Airport,Atlanta,US
PDL,João Paulo II Airport,Ponta Delgada,PT
PDM,Capt. J. Montenegro Airport,Pedasí,PA
PDN,Parndana Airport,Kangaroo Island,AU
PDO,Pendopo Airport,Talang Gudang-Sumatra Island,ID
PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,UY
PDR,Presidente José Sarney Airport,Presidente Dutra,BR
PDS,Piedras Negras International Airport,Piedras Negras,MX
PDT,Eastern Oregon Regional Airport at Pendleton,Pendleton,US
PDU,Tydeo Larre Borges Airport,Paysandú,UY
PDV,Plovdiv International Airport,Plovdiv,BG
PDX,Portland International Airport,Portland,US
PDZ,Pedernales Airport,Capure,VE
PEA,Penneshaw Airport,Ironstone,AU
PEB,Pebane Airport,Pebane,MZ
PEC,Pelican Seaplane Base,Pelican,US
PED,Pardubice Airport,Pardubice,CZ
PEE,Perm International Airport,Perm,RU
PEF,Peenemünde Airport,Peenemünde,DE
PEG,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia (PG),IT
PEH,Comodoro Pedro Zanni Airport,Pehuajó,AR
PEI,Matecaña International Airport,Pereira,CO
PEK,Beijing Capital International Airport,Beijing,CN
PEL,Pelaneng Airport,Pelaneng,LS
PEM,Padre Aldamiz International Airport,Puerto Maldonado,PE
PEN,Penang International Airport,Penang,MY
PEP,Peppimenarti Airport,Peppimenarti,AU
PEQ,Pecos Municipal Airport,Pecos,US
PER,Perth International Airport,Perth,AU
PES,Petrozavodsk Airport,Petrozavodsk,RU
PET,João Simões Lopes Neto International Airport,Pelotas,BR
PEU,Puerto Lempira Airport,Puerto Lempira,HN
PEV,Pécs-Pogány International Airport,Pécs,HU
PEW,Bacha Khan International Airport,Peshawar,PK
PEX,Pechora Airport,Pechora,RU
PEY,Penong Airport,Penong,AU
PEZ,Penza Airport,Penza,RU
PFA,Harbin Pingfang Airport,Harbin,CN
PFB,Lauro Kurtz Airport,Passo Fundo,BR
PFC,Pacific City State Airport,Pacific City,US
PFM,Primrose Airport,Primrose,CA
PFO,Paphos International Airport,Paphos,CY
PFQ,Parsabad-Moghan Airport,Parsabad,IR
PFR,Ilebo Airport,Ilebo,CD
PGA,Page Municipal Airport,Page,US
PGB,Pangoa Airport,Pangoa,PG
PGC,Grant County Airport,Petersburg,US
PGD,Punta Gorda Airport,Punta Gorda,US
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan/Rivesaltes,FR
PGH,Pantnagar Airport,Pantnagar,IN
PGI,Chitato Airport,Chitato,AO
PGK,Depati Amir Airport,Pangkal Pinang,ID
PGL,Trent Lott International Airport,Pascagoula,US
PGM,Port Graham Airport,Port Graham,US
PGN,Pangia Airport,Pangia,PG
PGO,Stevens Field,Pagosa Springs,US
PGQ,Buli Airport,Pekaulang,ID
PGR,Kirk Field,Paragould,US
PGS,Grand Canyon Caverns Airport,Peach Springs,US
PGU,Persian Gulf International Airport,Khiyaroo,IR
PGV,Pitt-Greenville Airport,Greenville,US
PGX,Périgueux-Bassillac Airport,Périgueux/Bassillac,FR
PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,BR
PHA,Phan Rang Airport,Phan Rang,VN
PHB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,Parnaíba,BR
PHC,Port Harcourt International Airport,Port Harcourt,NG
PHD,Harry Clever Field,New Philadelphia,US
PHE,Port Hedland International Airport,Port Hedland,AU
PHF,Newport News Williamsburg International Airport,Newport News,US
PHG,Port Harcourt City Airport / Port Harcourt Air Force Base,Port Harcourt,NG
PHH,Pokhara International Airport,Pokhara,NP
PHI,Pinheiro Airport,Pinheiro,BR
PHK,Palm Beach County Glades Airport,Pahokee,US
PHL,Philadelphia International Airport,Philadelphia,US
PHN,St Clair County International Airport,Port Huron,US
PHO,Point Hope Airport,Point Hope,US
PHP,Philip Airport,Philip,US
PHQ,The Monument Airport,Phosphate Hill,AU
PHR,Nanuku Airport,Nanuku Auberge Resort,FJ
PHS,Phitsanulok Airport,Phitsanulok,TH
PHT,Henry County Airport,Paris,US
PHW,Hendrik Van Eck Airport,Phalaborwa,ZA
PHX,Phoenix Sky Harbor International Airport,Phoenix,US
PIA,General Wayne A. Downing Peoria International Airport,Peoria,US
PIB,Hattiesburg Laurel Regional Airport,Moselle,US
PIC,Pine Cay Airport,Pine Cay,TC
PIE,St. Petersburg Clearwater International Airport,Pinellas Park,US
PIF,Pingtung Air Force Base North,Pingtung,TW
PIH,Pocatello Regional Airport,Pocatello,US
PIK,Glasgow Prestwick Airport,"Prestwick, South Ayrshire",GB
PIL,Aeródromo Don Carlos Miguel Gimenez,Pilar,PY
PIM,Harris County Airport,Pine Mountain,US
PIN,Parintins Airport,Parintins,BR
PIO,Captain Renán Elías Olivera International Airport,Pisco,PE
PIP,Pilot Point Airport,Pilot Point,US
PIQ,Pipillipai Airport,Pipillipai,GY
PIR,Pierre Regional Airport,Pierre,US
PIS,Poitiers-Biard Airport,Poitiers/Biard,FR
PIT,Pittsburgh International Airport,Pittsburgh,US
PIU,PAF Captain Guillermo Concha Iberico International Airport,Piura,PE
PIV,Pirapora Airport,Pirapora,BR
PIW,Pikwitonei Airport,Pikwitonei,CA
PIX,Pico Airport,Pico Island,PT
PIZ,Point Lay LRRS Airport,Point Lay,US
PJA,Pajala Airport,Pajala,SE
PJB,Payson Airport,Payson,US
PJC,Aeropuerto Nacional Dr. Augusto Roberto Fuster,Pedro Juan Caballero,PY
PJG,Panjgur Airport,Panjgur,PK
PJM,Puerto Jimenez Airport,Puerto Jimenez,CR
PKA,Napaskiak Airport,Napaskiak,US
PKB,Mid Ohio Valley Regional Airport,Parkersburg (Williamstown),US
PKC,Yelizovo Airport,Petropavlovsk-Kamchatsky,RU
PKD,Park Rapids Municipal Airport Konshok Field,Park Rapids,US
PKE,Parkes Airport,Parkes,AU
PKF,Park Falls Municipal Airport,Park Falls,US
PKG,Pulau Pangkor Airport,Pangkor Island,MY
PKJ,Playa Grande Airport,Playa Grande,GT
PKK,Pakhokku Airport,Pakhokku,MM
PKM,Port Kaituma Airport,Port Kaituma,GY
PKN,Iskandar Airport,Pangkalanbun,ID
PKO,Parakou Airport,Parakou,BJ
PKR,Pokhara Domestic Airport,Pokhara,NP
PKT,Port Keats Airport,Wadeye,AU
PKU,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,Pekanbaru,ID
PKV,Princess Olga Pskov International Airport,Pskov,RU
PKW,Selebi Phikwe Airport,Selebi Phikwe,BW
PKX,Beijing Daxing International Airport,Beijing,CN
PKY,Tjilik Riwut Airport,Palangkaraya,ID
PKZ,Pakse International Airport,Pakse,LA
PLA,Planadas Airport,Planadas,CO
PLD,Playa Samara/Carrillo Airport,Carrillo,CR
PLE,Paiela Airport,Paiela,PG
PLF,Pala Airport,Pala,TD
PLJ,Placencia Airport,Placencia,BZ
PLK,M. Graham Clark Downtown Airport,Branson / Hollister,US
PLL,Ponta Pelada Airport / Manaus Air Base,Manaus,BR
PLM,Sultan Mahmud Badaruddin II Airport,Palembang,ID
PLN,Pellston Regional Airport of Emmet County Airport,Pellston,US
PLO,Port Lincoln Airport,Port Lincoln,AU
PLQ,Palanga International Airport,Palanga,LT
PLR,St Clair County Airport,Pell City,US
PLS,Providenciales International Airport,Providenciales,TC
PLT,Plato Airport,Plato,CO
PLU,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR
PLV,Suprunovka Airport,Poltava,UA
PLW,Mutiara - SIS Al-Jufrie Airport,Palu,ID
PLX,Semei International Airport,Semey,KZ
PLY,Plymouth Municipal Airport,Plymouth,US
PLZ,Chief Dawid Stuurman International Airport,Gqeberha (Port Elizabeth),ZA
PMA,Pemba Airport,Chake Chake,TZ
PMB,Pembina Municipal Airport,Pembina,US
PMC,El Tepual International Airport,Puerto Montt,CL
PMD,Palmdale Regional Airport / USAF Plant 42 Airport,Palmdale,US
PMF,Parma Airport,Parma (PR),IT
PMG,Ponta Porã Airport,Ponta Porã,BR
PMH,Greater Portsmouth Regional Airport,Portsmouth,US
PMI,Palma de Mallorca Airport,Palma de Mallorca,ES
PML,Port Moller Airport,Cold Bay,US
PMN,Pumani Airport,Pumani,PG
PMO,Falcone–Borsellino Airport,Palermo,IT
PMP,Pimaga Airport,Pimaga,PG
PMQ,Perito Moreno Jalil Hamer Airport,Perito Moreno,AR
PMR,Palmerston North Airport,Palmerston North,NZ
PMS,Palmyra Airport,Tadmur,SY
PMT,Paramakatoi Airport,Paramakatoi,GY
PMV,Del Caribe Santiago Mariño International Airport,Isla Margarita,VE
PMW,Brigadeiro Lysias Rodrigues Airport,Palmas,BR
PMY,El Tehuelche Airport,Puerto Madryn,AR
PMZ,Palmar Sur Airport,Palmar Sur,CR
PNA,Pamplona Airport,Pamplona,ES
PNB,Porto Nacional Airport,Porto Nacional,BR
PNC,Ponca City Regional Airport,Ponca City,US
PND,Punta Gorda Airport,Punta Gorda,BZ
PNE,Northeast Philadelphia Airport,Philadelphia,US
PNG,Paranaguá Airport,Paranaguá,BR
PNH,Phnom Penh International Airport,Phnom Penh (Pou Senchey),KH
PNI,Pohnpei International Airport,Pohnpei Island,FM
PNJ,Penglai Shahekou Airport,Yantai,CN
PNK,Supadio International Airport,Pontianak,ID
PNL,Pantelleria Airport,Pantelleria (TP),IT
PNN,Princeton Municipal Airport,Princeton,US
PNP,Girua Airport,Popondetta,PG
PNQ,Pune International Airport,Pune,IN
PNR,Antonio Agostinho-Neto International Airport,Pointe Noire,CG
PNS,Pensacola International Airport,Pensacola,US
PNT,Lieutenant Julio Gallardo Airport,Puerto Natales,CL
PNU,Panguitch Municipal Airport,Panguitch,US
PNV,Panevėžys Air Base,Panevėžys,LT
PNX,North Texas Regional Airport Perrin Field,Denison,US
PNY,Pondicherry Airport,Puducherry (Pondicherry),IN
PNZ,Senador Nilo Coelho Airport,Petrolina,BR
POA,Porto Alegre-Salgado Filho International Airport,Porto Alegre,BR
POB,Pope Field,Fort Bragg,US
POC,Brackett Field,La Verne,US
POD,Podor Airport,Podor,SN
POE,Polk Army Air Field,Fort Polk,US
POF,Poplar Bluff Municipal Airport,Poplar Bluff,US
POG,Port Gentil International Airport,Port Gentil,GA
POH,Pocahontas Municipal Airport,Pocahontas,US
POI,Capitan Nicolas Rojas Airport,Potosí,BO
POJ,Patos de Minas Airport,Patos de Minas,BR
POL,Pemba Airport,Pemba,MZ
POM,Port Moresby Jacksons International Airport,Port Moresby,PG
PON,Poptún Airport,Poptún,GT
POO,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Poços De Caldas,BR
POP,Gregorio Luperon International Airport,Puerto Plata,DO
POR,Pori Airport,Pori,FI
POS,Piarco International Airport,Port of Spain,TT
POT,Ken Jones Airport,Ken Jones,JM
POU,Dutchess County Airport,Poughkeepsie,US
POV,Prešov Air Base,Prešov,SK
POW,Portorož Airport,Sečovlje,SI
POX,Pontoise-Cormeilles Aerodrome,"Cormeilles-en-Vexin, Val-d'Oise",FR
POY,Powell Municipal Airport,Powell,US
POZ,Poznań-Ławica Airport,Poznań,PL
PPA,Perry Lefors Field,Pampa,US
PPB,Presidente Prudente Airport,Presidente Prudente,BR
PPC,Prospect Creek Airport,Prospect Creek,US
PPE,Mar de Cortés International Airport,Puerto Peñasco,MX
PPF,Tri-City Airport,Parsons,US
PPG,Pago Pago International Airport,Pago Pago,AS
PPH,Paraitepuy Airstrip,Paraitepuy de Ikabarú,VE
PPJ,Pulau Panjang Airport,Jakarta,ID
PPK,Petropavl International Airport,Petropavl,KZ
PPL,Phaplu Airport,Phaplu,NP
PPM,Pompano Beach Airpark,Pompano Beach,US
PPN,Guillermo León Valencia Airport,Popayán,CO
PPP,Proserpine Whitsunday Coast Airport,Proserpine,AU
PPR,Tuanku Tambusai Airport,Pasir Pengarayan,ID
PPS,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,Puerto Princesa,PH
PPT,Fa'a'ā International Airport,Papeete,PF
PPU,Hpapun Airport,Pa Pun,MM
PPV,Port Protection Seaplane Base,Port Protection,US
PPW,Papa Westray Airport,"Papa Westray, Orkney Islands",GB
PPX,Param Airport,Nepesi,PG
PPY,Pouso Alegre Airport,Pouso Alegre,BR
PPZ,Puerto Paez Airport,Puerto Paez,VE
PQC,Phú Quốc International Airport,Phu Quoc Island,VN
PQD,Passikudah Helipad,Batticaloa,LK
PQI,Presque Isle International Airport,Presque Isle,US
PQM,Palenque International Airport,Palenque,MX
PQQ,Port Macquarie Airport,Port Macquarie,AU
PQS,Pilot Station Airport,Pilot Station,US
PQT,Qeqertaq Heliport,Qeqertaq,GL
PRA,General Urquiza Airport,Parana,AR
PRB,Paso Robles Municipal Airport,Paso Robles,US
PRC,Prescott Regional Airport - Ernest A. Love Field,Prescott,US
PRD,Pardoo Airport,Pardoo,AU
PRE,Pore Airport,Pore,CO
PRG,Václav Havel Airport Prague,Prague,CZ
PRI,Praslin Island Airport,Praslin Island,SC
PRK,Prieska Airport,Prieska,ZA
PRM,Portimão Airport,Portimão,PT
PRN,Priština Adem Jashari International Airport,Prishtina,XK
PRO,Perry Municipal Airport,Perry,US
PRP,Propriano Airport,Propriano,FR
PRQ,Termal Airport,Presidencia Roque Sáenz Peña,AR
PRR,Paruima Airport,Paruima,GY
PRS,Parasi Airport,Parasi,SB
PRU,Pyay Airport,Pye,MM
PRV,Přerov Air Base,Přerov,CZ
PRW,Prentice Airport,Prentice,US
PRX,Cox Field,Paris,US
PRY,Wonderboom Airport,Pretoria,ZA
PRZ,Prineville Airport,Prineville,US
PSA,Pisa International Airport,Pisa (PI),IT
PSB,Mid-State Regional Airport,Philipsburg,US
PSC,Tri Cities Airport,Pasco,US
PSD,Port Said International Airport,Port Said,EG
PSE,Mercedita International Airport,Ponce,PR
PSF,Pittsfield Municipal Airport,Pittsfield,US
PSG,Petersburg James A Johnson Airport,Petersburg,US
PSH,Sankt Peter-Ording Airport,Sankt Peter-Ording,DE
PSI,Pasni Airport,Pasni,PK
PSJ,Kasiguncu Airport,Poso-Celebes Island,ID
PSK,New River Valley Airport,Dublin,US
PSL,Perth/Scone Airport,"Perth, Perth and Kinross",GB
PSM,Portsmouth International Airport at Pease,Portsmouth,US
PSN,Palestine Municipal Airport,Palestine,US
PSO,Antonio Nariño Airport,Chachagüí,CO
PSP,Palm Springs International Airport,Palm Springs,US
PSQ,Philadelphia Seaplane Base,Essington,US
PSR,Abruzzo Airport,Pescara,IT
PSS,Libertador Gral D Jose De San Martin Airport,Posadas,AR
PSU,Pangsuma Airport,Putussibau-Borneo Island,ID
PSW,José Figueiredo Municipal Airport,Passos,BR
PSX,Palacios Municipal Airport,Palacios,US
PSY,Port Stanley Airport,Stanley,FK
PSZ,Capitán Av. Salvador Ogaya G. airport,Puerto Suárez,BO
PTA,Port Alsworth Airport,Port Alsworth,US
PTB,Dinwiddie County Airport,Petersburg,US
PTC,Port Alice Seaplane Base,Port Alice,US
PTD,Port Alexander Seaplane Base,Port Alexander,US
PTF,Malolo Lailai Island Airport,Malolo Lailai Island,FJ
PTG,Polokwane International Airport,Polokwane,ZA
PTH,Port Heiden Airport,Port Heiden,US
PTK,Oakland County International Airport,Pontiac,US
PTL,Walter Braedt Segú Airport,Máncora,PE
PTM,Palmarito Airport,Palmarito,VE
PTN,Harry P Williams Memorial Airport,Patterson,US
PTO,Juvenal Loureiro Cardoso Airport,Pato Branco,BR
PTP,Maryse Condé International Airport,Pointe-à-Pitre,GP
PTQ,Porto de Moz Airport,Porto de Moz,BR
PTS,Atkinson Municipal Airport,Pittsburg,US
PTT,Pratt Regional Airport,Pratt,US
PTU,Platinum Airport,Platinum,US
PTV,Porterville Municipal Airport,Porterville,US
PTW,Heritage Field,Pottstown,US
PTX,Pitalito Airport,Pitalito,CO
PTY,Tocumen International Airport,Tocumen,PA
PTZ,Rio Amazonas Airport,Shell Mera,EC
